order_id,date,product_id,product_name,category,quantity,unit_price,revenue,region
SO000322,2026-08-13,P014,Wiring Bundle,Components,13,25.44,330.72,Latin America
SO000323,2026-08-29,P021,Drive Controller,Electronics,23,103.95,2390.85,EMEA
SO000324,2025-08-04,P009,Packaging Sleeve,Packaging,14,3.64,50.96,Europe
SO000325,2025-01-20,P011,Sensor Module,Electronics,5,92.66,463.3,Asia Pacific
SO000326,2026-11-21,P023,Vendor Seal,Packaging,23,0.72,16.56,Europe
SO000327,2026-07-06,P024,Industrial Sensor,Electronics,27,118.61,3202.47,Asia Pacific
SO000328,2025-06-23,P003,Aluminum Sheet,Raw Materials,29,16.14,468.06,Europe
SO000329,2026-05-09,P019,Protective Film,Packaging,28,2.21,61.88,Europe
SO000330,2025-02-18,P003,Aluminum Sheet,Raw Materials,32,15.41,493.12,North America
SO000331,2026-11-18,P025,Bulk Resin,Raw Materials,17,31.42,534.14,Asia Pacific
SO000332,2026-01-14,P004,Resistor Pack,Components,12,8.73,104.76,Europe
SO000333,2026-01-19,P024,Industrial Sensor,Electronics,4,150.93,603.72,Latin America
SO000334,2026-04-19,P008,Control Panel,Finished Goods,12,234.61,2815.32,Latin America
SO000335,2025-09-22,P004,Resistor Pack,Components,21,8.01,168.21,Asia Pacific
SO000336,2026-12-10,P023,Vendor Seal,Packaging,2,0.74,1.48,Latin America
SO000337,2025-01-31,P021,Drive Controller,Electronics,12,126.01,1512.12,Europe
SO000338,2026-10-24,P006,Printed Circuit Board,Components,12,52.89,634.68,Europe
SO000339,2025-10-04,P011,Sensor Module,Electronics,21,102.88,2160.48,Latin America
SO000340,2025-11-19,P009,Packaging Sleeve,Packaging,17,3.62,61.54,Europe
SO000341,2025-11-28,P008,Control Panel,Finished Goods,12,229.27,2751.24,North America
SO000342,2026-12-21,P010,Shipping Crate,Packaging,10,14.8,148.0,North America
SO000343,2025-08-06,P006,Printed Circuit Board,Components,19,45.45,863.55,North America
SO000344,2026-02-10,P011,Sensor Module,Electronics,13,102.17,1328.21,Europe
SO000345,2026-06-28,P005,Capacitor Kit,Components,11,12.55,138.05,Europe
SO000346,2025-08-13,P016,Battery Pack,Electronics,20,147.69,2953.8,Latin America
SO000347,2026-05-29,P012,Power Converter,Electronics,6,70.07,420.42,North America
SO000348,2026-05-30,P005,Capacitor Kit,Components,11,13.59,149.49,Europe
SO000349,2025-10-21,P019,Protective Film,Packaging,4,2.38,9.52,EMEA
SO000350,2026-11-05,P007,Industrial Motor,Finished Goods,17,348.98,5932.66,North America
SO000351,2026-10-28,P011,Sensor Module,Electronics,15,93.79,1406.85,Europe
SO000352,2025-07-15,P011,Sensor Module,Electronics,1,97.82,97.82,EMEA
SO000353,2025-12-16,P011,Sensor Module,Electronics,29,108.04,3133.16,Asia Pacific
SO000354,2026-07-13,P010,Shipping Crate,Packaging,17,14.7,249.9,Asia Pacific
SO000355,2026-07-06,P021,Drive Controller,Electronics,2,100.49,200.98,Europe
SO000356,2025-11-14,P004,Resistor Pack,Components,20,9.3,186.0,Latin America
SO000357,2025-11-14,P003,Aluminum Sheet,Raw Materials,12,13.69,164.28,Europe
SO000358,2026-03-15,P012,Power Converter,Electronics,25,71.57,1789.25,Europe
SO000359,2025-02-20,P010,Shipping Crate,Packaging,27,15.86,428.22,EMEA
SO000360,2025-04-03,P016,Battery Pack,Electronics,17,122.7,2085.9,EMEA
SO000361,2025-09-30,P003,Aluminum Sheet,Raw Materials,19,15.05,285.95,EMEA
SO000362,2026-02-28,P012,Power Converter,Electronics,9,74.48,670.32,Asia Pacific
SO000363,2025-03-28,P023,Vendor Seal,Packaging,13,0.67,8.71,Latin America
SO000364,2025-04-20,P013,Quality Label,Packaging,29,1.64,47.56,North America
SO000365,2026-08-14,P004,Resistor Pack,Components,22,7.59,166.98,North America
SO000366,2026-03-17,P001,Steel Coil,Raw Materials,6,20.21,121.26,Europe
SO000367,2025-08-05,P004,Resistor Pack,Components,7,9.44,66.08,North America
SO000368,2025-12-27,P009,Packaging Sleeve,Packaging,20,4.03,80.6,EMEA
SO000369,2026-08-14,P025,Bulk Resin,Raw Materials,32,28.92,925.44,EMEA
SO000370,2025-03-12,P014,Wiring Bundle,Components,29,31.19,904.51,Asia Pacific
SO000371,2025-08-15,P001,Steel Coil,Raw Materials,26,19.0,494.0,EMEA
SO000372,2025-09-17,P007,Industrial Motor,Finished Goods,19,301.4,5726.6,Europe
SO000373,2026-01-25,P011,Sensor Module,Electronics,32,81.07,2594.24,Europe
SO000374,2025-01-12,P001,Steel Coil,Raw Materials,10,20.04,200.4,Latin America
SO000375,2025-01-01,P004,Resistor Pack,Components,7,8.11,56.77,Europe
SO000376,2025-05-15,P008,Control Panel,Finished Goods,23,281.63,6477.49,Europe
SO000377,2025-03-14,P024,Industrial Sensor,Electronics,16,155.61,2489.76,Latin America
SO000378,2026-01-29,P021,Drive Controller,Electronics,13,132.13,1717.69,Europe
SO000379,2026-02-19,P018,Inspection Tag,Packaging,26,0.95,24.7,Latin America
SO000380,2026-07-09,P025,Bulk Resin,Raw Materials,31,34.27,1062.37,North America
SO000381,2025-03-19,P008,Control Panel,Finished Goods,11,230.24,2532.64,Asia Pacific
SO000382,2026-03-25,P022,Assembly Frame,Finished Goods,17,167.38,2845.46,EMEA
SO000383,2026-01-21,P012,Power Converter,Electronics,32,69.25,2216.0,Asia Pacific
SO000384,2025-12-23,P009,Packaging Sleeve,Packaging,26,4.16,108.16,Latin America
SO000385,2026-03-24,P021,Drive Controller,Electronics,29,114.6,3323.4,Latin America
SO000386,2025-08-27,P009,Packaging Sleeve,Packaging,8,3.64,29.12,Asia Pacific
SO000387,2025-07-28,P019,Protective Film,Packaging,23,2.76,63.48,Europe
SO000388,2025-03-19,P021,Drive Controller,Electronics,27,110.41,2981.07,EMEA
SO000389,2026-01-19,P010,Shipping Crate,Packaging,28,13.65,382.2,Asia Pacific
SO000390,2025-07-20,P007,Industrial Motor,Finished Goods,19,336.9,6401.1,Europe
SO000391,2025-01-29,P008,Control Panel,Finished Goods,17,265.48,4513.16,North America
SO000392,2025-11-10,P004,Resistor Pack,Components,16,9.5,152.0,Latin America
SO000393,2025-12-29,P016,Battery Pack,Electronics,1,175.19,175.19,Europe
SO000394,2025-05-07,P001,Steel Coil,Raw Materials,14,18.0,252.0,North America
SO000395,2025-06-24,P016,Battery Pack,Electronics,13,147.14,1912.82,North America
SO000396,2026-12-19,P010,Shipping Crate,Packaging,5,15.36,76.8,Latin America
SO000397,2026-12-20,P017,Cooling Fan,Finished Goods,27,43.04,1162.08,Latin America
SO000398,2025-03-27,P011,Sensor Module,Electronics,13,97.39,1266.07,Asia Pacific
SO000399,2026-02-28,P024,Industrial Sensor,Electronics,22,143.13,3148.86,Europe
SO000400,2025-07-08,P014,Wiring Bundle,Components,3,28.15,84.45,Asia Pacific
SO000401,2026-02-19,P006,Printed Circuit Board,Components,21,51.38,1078.98,North America
SO000402,2026-04-28,P016,Battery Pack,Electronics,9,142.61,1283.49,North America
SO000403,2026-11-22,P024,Industrial Sensor,Electronics,26,191.92,4989.92,Asia Pacific
SO000404,2025-06-05,P005,Capacitor Kit,Components,3,11.48,34.44,North America
SO000405,2025-05-12,P025,Bulk Resin,Raw Materials,22,35.6,783.2,EMEA
SO000406,2026-07-05,P018,Inspection Tag,Packaging,23,0.88,20.24,EMEA
SO000407,2026-06-15,P018,Inspection Tag,Packaging,16,0.89,14.24,Europe
SO000408,2025-11-24,P019,Protective Film,Packaging,16,2.5,40.0,Asia Pacific
SO000409,2025-11-18,P010,Shipping Crate,Packaging,8,13.81,110.48,EMEA
SO000410,2026-11-13,P012,Power Converter,Electronics,22,97.06,2135.32,Europe
SO000411,2025-07-26,P006,Printed Circuit Board,Components,16,51.76,828.16,Asia Pacific
SO000412,2025-08-16,P003,Aluminum Sheet,Raw Materials,20,16.44,328.8,EMEA
SO000413,2026-04-30,P013,Quality Label,Packaging,17,1.38,23.46,EMEA
SO000414,2026-08-30,P003,Aluminum Sheet,Raw Materials,6,16.32,97.92,Asia Pacific
SO000415,2025-03-08,P020,Insulation Tape,Raw Materials,26,4.67,121.42,North America
SO000416,2026-05-18,P022,Assembly Frame,Finished Goods,8,165.95,1327.6,Latin America
SO000417,2025-05-18,P020,Insulation Tape,Raw Materials,10,4.84,48.4,Asia Pacific
SO000418,2025-09-17,P020,Insulation Tape,Raw Materials,13,4.84,62.92,Europe
SO000419,2025-09-22,P012,Power Converter,Electronics,27,70.24,1896.48,Asia Pacific
SO000420,2026-04-19,P007,Industrial Motor,Finished Goods,29,301.23,8735.67,Europe
SO000421,2026-09-19,P005,Capacitor Kit,Components,4,11.41,45.64,Latin America
SO000422,2025-08-18,P006,Printed Circuit Board,Components,13,48.52,630.76,Asia Pacific
SO000423,2025-12-07,P004,Resistor Pack,Components,14,7.99,111.86,Asia Pacific
SO000424,2026-07-01,P021,Drive Controller,Electronics,28,94.69,2651.32,Europe
SO000425,2026-01-24,P010,Shipping Crate,Packaging,20,13.4,268.0,Europe
SO000426,2026-07-03,P022,Assembly Frame,Finished Goods,15,170.38,2555.7,Latin America
SO000427,2026-07-26,P007,Industrial Motor,Finished Goods,28,250.51,7014.28,Latin America
SO000428,2026-10-31,P001,Steel Coil,Raw Materials,10,18.99,189.9,Europe
SO000429,2025-02-05,P002,Copper Wire,Raw Materials,31,22.31,691.61,Europe
SO000430,2025-03-24,P011,Sensor Module,Electronics,31,92.54,2868.74,Asia Pacific
SO000431,2025-02-25,P023,Vendor Seal,Packaging,11,0.63,6.93,Asia Pacific
SO000432,2025-01-15,P025,Bulk Resin,Raw Materials,30,31.73,951.9,Europe
SO000433,2026-01-08,P019,Protective Film,Packaging,16,2.45,39.2,Latin America
SO000434,2025-05-27,P024,Industrial Sensor,Electronics,5,166.77,833.85,Latin America
SO000435,2025-02-13,P022,Assembly Frame,Finished Goods,29,167.38,4854.02,North America
SO000436,2025-12-09,P018,Inspection Tag,Packaging,27,0.9,24.3,Asia Pacific
SO000437,2025-07-18,P012,Power Converter,Electronics,20,67.11,1342.2,North America
SO000438,2026-02-24,P003,Aluminum Sheet,Raw Materials,30,14.18,425.4,EMEA
SO000439,2025-05-13,P009,Packaging Sleeve,Packaging,27,3.99,107.73,North America
SO000440,2026-03-08,P008,Control Panel,Finished Goods,15,259.57,3893.55,North America
SO000441,2026-07-14,P009,Packaging Sleeve,Packaging,14,4.16,58.24,Asia Pacific
SO000442,2025-01-13,P012,Power Converter,Electronics,6,70.41,422.46,EMEA
SO000443,2025-03-21,P016,Battery Pack,Electronics,16,150.39,2406.24,North America
SO000444,2025-08-11,P014,Wiring Bundle,Components,19,28.72,545.68,Europe
SO000445,2025-08-21,P005,Capacitor Kit,Components,25,13.3,332.5,Latin America
SO000446,2025-07-14,P002,Copper Wire,Raw Materials,23,21.69,498.87,EMEA
SO000447,2025-08-15,P007,Industrial Motor,Finished Goods,24,356.77,8562.48,Latin America
SO000448,2026-05-26,P018,Inspection Tag,Packaging,31,0.79,24.49,EMEA
SO000449,2026-07-11,P011,Sensor Module,Electronics,18,82.71,1488.78,Europe
SO000450,2025-07-30,P005,Capacitor Kit,Components,14,13.47,188.58,Asia Pacific
SO000451,2025-11-04,P002,Copper Wire,Raw Materials,13,20.92,271.96,Latin America
SO000452,2025-05-15,P010,Shipping Crate,Packaging,23,15.45,355.35,North America
SO000453,2026-03-17,P017,Cooling Fan,Finished Goods,29,42.05,1219.45,Europe
SO000454,2025-07-03,P012,Power Converter,Electronics,19,67.58,1284.02,Asia Pacific
SO000455,2025-08-26,P015,Fastener Kit,Components,31,7.05,218.55,Europe
SO000456,2025-09-26,P001,Steel Coil,Raw Materials,9,17.62,158.58,North America
SO000457,2026-09-08,P025,Bulk Resin,Raw Materials,19,34.99,664.81,Asia Pacific
SO000458,2026-12-22,P021,Drive Controller,Electronics,18,122.58,2206.44,Latin America
SO000459,2025-07-21,P019,Protective Film,Packaging,19,2.32,44.08,Latin America
SO000460,2025-01-25,P021,Drive Controller,Electronics,1,107.28,107.28,Asia Pacific
SO000461,2026-10-03,P003,Aluminum Sheet,Raw Materials,7,16.33,114.31,Asia Pacific
SO000462,2026-02-23,P011,Sensor Module,Electronics,3,98.93,296.79,EMEA
SO000463,2025-09-25,P009,Packaging Sleeve,Packaging,20,3.49,69.8,EMEA
SO000464,2026-01-01,P005,Capacitor Kit,Components,17,11.36,193.12,Latin America
SO000465,2026-07-10,P007,Industrial Motor,Finished Goods,4,289.38,1157.52,Latin America
SO000466,2026-07-03,P008,Control Panel,Finished Goods,28,210.42,5891.76,EMEA
SO000467,2026-10-06,P024,Industrial Sensor,Electronics,10,151.58,1515.8,EMEA
SO000468,2026-12-20,P021,Drive Controller,Electronics,12,139.84,1678.08,Latin America
SO000469,2026-08-19,P012,Power Converter,Electronics,19,82.14,1560.66,EMEA
SO000470,2026-05-22,P022,Assembly Frame,Finished Goods,11,203.51,2238.61,North America
SO000471,2026-03-22,P011,Sensor Module,Electronics,16,97.23,1555.68,Asia Pacific
SO000472,2025-09-25,P011,Sensor Module,Electronics,24,89.03,2136.72,North America
SO000473,2026-01-31,P002,Copper Wire,Raw Materials,25,20.7,517.5,Asia Pacific
SO000474,2025-07-02,P025,Bulk Resin,Raw Materials,29,34.87,1011.23,Latin America
SO000475,2026-12-22,P012,Power Converter,Electronics,23,78.43,1803.89,North America
SO000476,2026-10-04,P022,Assembly Frame,Finished Goods,18,182.73,3289.14,Latin America
SO000477,2025-07-01,P016,Battery Pack,Electronics,23,144.03,3312.69,Latin America
SO000478,2026-08-06,P008,Control Panel,Finished Goods,10,281.3,2813.0,Europe
SO000479,2026-03-06,P020,Insulation Tape,Raw Materials,8,5.2,41.6,Asia Pacific
SO000480,2026-07-08,P025,Bulk Resin,Raw Materials,23,28.36,652.28,Europe
SO000481,2025-11-09,P016,Battery Pack,Electronics,15,158.82,2382.3,Europe
SO000482,2025-09-04,P022,Assembly Frame,Finished Goods,24,177.37,4256.88,Europe
SO000483,2025-08-21,P010,Shipping Crate,Packaging,8,14.26,114.08,Europe
SO000484,2026-01-01,P011,Sensor Module,Electronics,3,84.86,254.58,EMEA
SO000485,2025-05-15,P005,Capacitor Kit,Components,32,12.5,400.0,EMEA
SO000486,2026-04-01,P019,Protective Film,Packaging,25,2.31,57.75,Latin America
SO000487,2026-01-14,P023,Vendor Seal,Packaging,19,0.69,13.11,Asia Pacific
SO000488,2025-06-25,P006,Printed Circuit Board,Components,28,50.47,1413.16,Asia Pacific
SO000489,2025-05-17,P003,Aluminum Sheet,Raw Materials,29,15.56,451.24,EMEA
SO000490,2026-05-26,P001,Steel Coil,Raw Materials,9,20.02,180.18,North America
SO000491,2025-03-02,P005,Capacitor Kit,Components,13,13.41,174.33,EMEA
SO000492,2025-07-23,P011,Sensor Module,Electronics,29,91.59,2656.11,North America
SO000493,2026-07-04,P015,Fastener Kit,Components,24,6.81,163.44,Asia Pacific
SO000494,2026-01-29,P011,Sensor Module,Electronics,4,82.8,331.2,North America
SO000495,2025-12-24,P007,Industrial Motor,Finished Goods,31,310.43,9623.33,EMEA
SO000496,2026-09-14,P018,Inspection Tag,Packaging,8,0.91,7.28,North America
SO000497,2026-10-09,P003,Aluminum Sheet,Raw Materials,30,15.85,475.5,Europe
SO000498,2025-07-29,P003,Aluminum Sheet,Raw Materials,16,14.0,224.0,Asia Pacific
SO000499,2025-05-07,P007,Industrial Motor,Finished Goods,24,346.19,8308.56,North America
SO000500,2025-04-22,P016,Battery Pack,Electronics,27,133.6,3607.2,EMEA
SO000501,2026-02-12,P004,Resistor Pack,Components,4,9.46,37.84,North America
SO000502,2026-03-16,P006,Printed Circuit Board,Components,16,51.89,830.24,Europe
SO000503,2025-11-18,P011,Sensor Module,Electronics,12,110.49,1325.88,North America
SO000504,2025-06-11,P002,Copper Wire,Raw Materials,2,24.03,48.06,Europe
SO000505,2025-09-13,P005,Capacitor Kit,Components,31,11.14,345.34,Asia Pacific
SO000506,2026-04-07,P010,Shipping Crate,Packaging,31,13.63,422.53,North America
SO000507,2026-04-01,P018,Inspection Tag,Packaging,12,0.9,10.8,Latin America
SO000508,2026-07-29,P011,Sensor Module,Electronics,10,72.67,726.7,Latin America
SO000509,2026-05-18,P007,Industrial Motor,Finished Goods,6,293.07,1758.42,Europe
SO000510,2026-09-02,P013,Quality Label,Packaging,5,1.39,6.95,North America
SO000511,2025-01-13,P010,Shipping Crate,Packaging,32,14.17,453.44,Asia Pacific
SO000512,2026-03-19,P017,Cooling Fan,Finished Goods,24,39.67,952.08,EMEA
SO000513,2026-05-25,P002,Copper Wire,Raw Materials,31,21.68,672.08,Latin America
SO000514,2025-01-30,P012,Power Converter,Electronics,26,80.21,2085.46,Latin America
SO000515,2025-09-15,P004,Resistor Pack,Components,3,9.51,28.53,EMEA
SO000516,2025-07-22,P010,Shipping Crate,Packaging,30,17.24,517.2,EMEA
SO000517,2026-11-21,P005,Capacitor Kit,Components,27,12.93,349.11,Asia Pacific
SO000518,2025-04-30,P012,Power Converter,Electronics,31,83.86,2599.66,North America
SO000519,2025-01-28,P023,Vendor Seal,Packaging,21,0.69,14.49,Latin America
SO000520,2025-05-06,P013,Quality Label,Packaging,19,1.39,26.41,Europe
SO000521,2026-02-27,P024,Industrial Sensor,Electronics,30,141.1,4233.0,Latin America
SO000522,2025-07-29,P016,Battery Pack,Electronics,28,137.39,3846.92,North America
SO000523,2026-07-22,P005,Capacitor Kit,Components,20,12.46,249.2,North America
SO000524,2026-06-14,P003,Aluminum Sheet,Raw Materials,32,15.18,485.76,Latin America
SO000525,2025-01-13,P007,Industrial Motor,Finished Goods,32,293.3,9385.6,EMEA
SO000526,2026-10-14,P013,Quality Label,Packaging,30,1.62,48.6,Europe
SO000527,2026-05-01,P008,Control Panel,Finished Goods,21,242.25,5087.25,Latin America
SO000528,2025-09-23,P006,Printed Circuit Board,Components,31,43.88,1360.28,Latin America
SO000529,2026-08-21,P021,Drive Controller,Electronics,9,126.74,1140.66,Europe
SO000530,2025-10-07,P004,Resistor Pack,Components,13,8.86,115.18,North America
SO000531,2025-04-03,P016,Battery Pack,Electronics,20,128.13,2562.6,North America
SO000532,2025-12-29,P013,Quality Label,Packaging,16,1.51,24.16,EMEA
SO000533,2025-05-16,P001,Steel Coil,Raw Materials,1,16.6,16.6,EMEA
SO000534,2025-03-24,P023,Vendor Seal,Packaging,24,0.78,18.72,Europe
SO000535,2025-02-12,P001,Steel Coil,Raw Materials,23,17.38,399.74,Latin America
SO000536,2025-01-28,P018,Inspection Tag,Packaging,1,0.9,0.9,Europe
SO000537,2026-02-02,P010,Shipping Crate,Packaging,8,13.1,104.8,Europe
SO000538,2026-01-10,P005,Capacitor Kit,Components,16,13.42,214.72,Latin America
SO000539,2025-11-17,P006,Printed Circuit Board,Components,7,51.09,357.63,Europe
SO000540,2025-03-03,P013,Quality Label,Packaging,18,1.66,29.88,EMEA
SO000541,2026-05-01,P008,Control Panel,Finished Goods,18,237.44,4273.92,Latin America
SO000542,2026-02-11,P004,Resistor Pack,Components,27,8.34,225.18,Latin America
SO000543,2026-11-26,P012,Power Converter,Electronics,24,88.73,2129.52,Europe
SO000544,2026-03-10,P004,Resistor Pack,Components,26,8.03,208.78,Latin America
SO000545,2025-03-15,P003,Aluminum Sheet,Raw Materials,31,15.45,478.95,Asia Pacific
SO000546,2026-01-21,P008,Control Panel,Finished Goods,8,278.03,2224.24,North America
SO000547,2025-12-27,P022,Assembly Frame,Finished Goods,10,199.86,1998.6,North America
SO000548,2026-01-22,P005,Capacitor Kit,Components,17,12.22,207.74,EMEA
SO000549,2025-08-28,P008,Control Panel,Finished Goods,32,289.43,9261.76,EMEA
SO000550,2026-09-12,P012,Power Converter,Electronics,9,77.32,695.88,Europe
SO000551,2025-01-13,P016,Battery Pack,Electronics,31,145.8,4519.8,Latin America
SO000552,2025-05-11,P018,Inspection Tag,Packaging,17,0.82,13.94,EMEA
SO000553,2026-02-09,P006,Printed Circuit Board,Components,22,45.09,991.98,North America
SO000554,2025-12-12,P009,Packaging Sleeve,Packaging,7,3.97,27.79,Latin America
SO000555,2025-05-06,P021,Drive Controller,Electronics,11,113.85,1252.35,North America
SO000556,2026-03-31,P008,Control Panel,Finished Goods,1,256.54,256.54,Latin America
SO000557,2025-07-25,P012,Power Converter,Electronics,12,68.51,822.12,Asia Pacific
SO000558,2025-01-09,P017,Cooling Fan,Finished Goods,14,39.06,546.84,North America
SO000559,2025-08-30,P005,Capacitor Kit,Components,5,12.87,64.35,Europe
SO000560,2026-01-23,P025,Bulk Resin,Raw Materials,3,31.77,95.31,Latin America
SO000561,2025-10-12,P009,Packaging Sleeve,Packaging,7,3.84,26.88,North America
SO000562,2026-07-10,P011,Sensor Module,Electronics,32,69.23,2215.36,EMEA
SO000563,2025-06-19,P023,Vendor Seal,Packaging,18,0.67,12.06,EMEA
SO000564,2026-10-28,P020,Insulation Tape,Raw Materials,12,5.24,62.88,Asia Pacific
SO000565,2025-08-21,P024,Industrial Sensor,Electronics,30,166.11,4983.3,EMEA
SO000566,2026-03-21,P015,Fastener Kit,Components,15,6.17,92.55,Latin America
SO000567,2026-03-19,P001,Steel Coil,Raw Materials,26,17.51,455.26,North America
SO000568,2026-04-21,P022,Assembly Frame,Finished Goods,31,189.34,5869.54,Europe
SO000569,2025-02-20,P012,Power Converter,Electronics,10,84.52,845.2,EMEA
SO000570,2026-03-19,P011,Sensor Module,Electronics,2,92.02,184.04,Latin America
SO000571,2025-06-09,P019,Protective Film,Packaging,20,2.76,55.2,Asia Pacific
SO000572,2025-05-04,P023,Vendor Seal,Packaging,14,0.77,10.78,Asia Pacific
SO000573,2026-04-10,P009,Packaging Sleeve,Packaging,16,3.78,60.48,North America
SO000574,2025-02-05,P006,Printed Circuit Board,Components,16,44.35,709.6,Europe
SO000575,2026-05-25,P004,Resistor Pack,Components,28,8.28,231.84,North America
SO000576,2026-10-16,P009,Packaging Sleeve,Packaging,12,3.74,44.88,Latin America
SO000577,2025-01-30,P007,Industrial Motor,Finished Goods,19,338.58,6433.02,EMEA
